Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Immigration Report,Chrome 69.0.3497.100,,2018-10-19 16:47:38,2018-10-19 16:48:15,37.830s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO_LEAD/Immigration Report,Chrome 69.0.3497.100,,2018-10-19 16:47:38,2018-10-19 16:48:15,37.356s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 16:47:39,2018-10-19 16:47:43,4.170s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 16:47:43,2018-10-19 16:47:44,1.193s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 16:47:44,2018-10-19 16:47:45,0.862s,PASSED
setText,Chrome 69.0.3497.100,Click On Username,2018-10-19 16:47:45,2018-10-19 16:47:45,0.249s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:47:45,2018-10-19 16:47:45,0.357s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:45,2018-10-19 16:47:46,0.478s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Click On Password,2018-10-19 16:47:46,2018-10-19 16:47:46,0.245s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:47:46,2018-10-19 16:47:46,0.283s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:46,2018-10-19 16:47:47,0.422s,PASSED
setText,Chrome 69.0.3497.100,"Invalid Username&Password
",2018-10-19 16:47:47,2018-10-19 16:47:47,0.159s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:47:47,2018-10-19 16:47:47,0.119s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-19 16:47:47,2018-10-19 16:47:48,0.387s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:48,2018-10-19 16:47:48,0.384s,PASSED
setText,Chrome 69.0.3497.100,"valid Username&Password
",2018-10-19 16:47:48,2018-10-19 16:47:48,0.145s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:47:48,2018-10-19 16:47:48,0.124s,PASSED
click,Chrome 69.0.3497.100,It should display login page,2018-10-19 16:47:48,2018-10-19 16:47:49,1.205s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:49,2018-10-19 16:47:50,0.417s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Report,2018-10-19 16:47:50,2018-10-19 16:47:50,0.316s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:50,2018-10-19 16:47:51,0.406s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Printing Assign Report  ,2018-10-19 16:47:51,2018-10-19 16:47:51,0.336s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:51,2018-10-19 16:47:51,0.479s,PASSED
click,Chrome 69.0.3497.100,"Click on 'reset' option

",2018-10-19 16:47:51,2018-10-19 16:47:51,0.093s,PASSED
takeScreenshot,Chrome 69.0.3497.100,All the filled-in data should get erased when clicked on the reset link,2018-10-19 16:47:51,2018-10-19 16:47:52,0.377s,PASSED
click,Chrome 69.0.3497.100,without giving any inputs,2018-10-19 16:47:52,2018-10-19 16:47:52,0.094s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:52,2018-10-19 16:47:52,0.394s,PASSED
setText,Chrome 69.0.3497.100,Enter only 'Postcodes' ,2018-10-19 16:47:52,2018-10-19 16:47:52,0.169s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:47:52,2018-10-19 16:47:53,0.140s,PASSED
click,Chrome 69.0.3497.100,Should display an error message,2018-10-19 16:47:53,2018-10-19 16:47:53,0.056s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:53,2018-10-19 16:47:53,0.423s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:47:53,2018-10-19 16:47:53,0.176s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:47:53,2018-10-19 16:47:53,0.100s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:47:53,2018-10-19 16:47:54,1.022s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:54,2018-10-19 16:47:55,0.426s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:47:55,2018-10-19 16:47:55,0.133s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:47:55,2018-10-19 16:47:55,0.357s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:55,2018-10-19 16:47:56,0.442s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:47:56,2018-10-19 16:47:56,0.184s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:47:56,2018-10-19 16:47:56,0.112s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:47:56,2018-10-19 16:47:56,0.332s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:56,2018-10-19 16:47:57,0.440s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:47:57,2018-10-19 16:47:57,0.146s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:47:57,2018-10-19 16:47:57,0.111s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:47:57,2018-10-19 16:47:57,0.347s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:57,2018-10-19 16:47:58,0.409s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Report,2018-10-19 16:47:58,2018-10-19 16:47:58,0.266s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Delivery performance Report_FW  ,2018-10-19 16:47:58,2018-10-19 16:47:58,0.282s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:47:58,2018-10-19 16:47:59,0.449s,PASSED
click,Chrome 69.0.3497.100,"Click on 'reset' option
",2018-10-19 16:47:59,2018-10-19 16:47:59,0.080s,PASSED
takeScreenshot,Chrome 69.0.3497.100,All the filled-in data should get erased when clicked on the reset link,2018-10-19 16:47:59,2018-10-19 16:47:59,0.428s,PASSED
