Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Record,Chrome 69.0.3497.100,,2018-10-05 12:12:46,2018-10-05 12:13:26,40.313s,PASSED
,,,,,,
Test Cases/Logistics/Roles/PRINT_IMM/Verify Record,Chrome 69.0.3497.100,,2018-10-05 12:12:46,2018-10-05 12:13:26,39.799s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-05 12:12:47,2018-10-05 12:12:51,4.037s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-05 12:12:51,2018-10-05 12:12:52,1.197s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-05 12:12:52,2018-10-05 12:12:53,1.381s,PASSED
setText,Chrome 69.0.3497.100, Invalid Username&Password ,2018-10-05 12:12:53,2018-10-05 12:12:53,0.246s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-05 12:12:53,2018-10-05 12:12:54,0.215s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-05 12:12:54,2018-10-05 12:12:54,0.449s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-05 12:12:54,2018-10-05 12:12:55,0.436s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password ,2018-10-05 12:12:55,2018-10-05 12:12:55,0.172s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-05 12:12:55,2018-10-05 12:12:55,0.118s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 12:12:55,2018-10-05 12:12:56,1.098s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-05 12:12:56,2018-10-05 12:12:56,0.495s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 12:12:56,2018-10-05 12:12:57,0.506s,PASSED
click,Chrome 69.0.3497.100,Click on search button without giving any inputs,2018-10-05 12:12:57,2018-10-05 12:12:57,0.130s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-05 12:12:57,2018-10-05 12:12:58,0.481s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-05 12:12:58,2018-10-05 12:12:58,0.317s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 12:12:58,2018-10-05 12:12:58,0.171s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 12:12:58,2018-10-05 12:12:58,0.147s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-05 12:12:58,2018-10-05 12:12:58,0.170s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 12:12:58,2018-10-05 12:12:59,0.634s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-05 12:12:59,2018-10-05 12:13:00,0.595s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-05 12:13:00,2018-10-05 12:13:00,0.278s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 12:13:00,2018-10-05 12:13:00,0.566s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-05 12:13:00,2018-10-05 12:13:01,0.505s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-05 12:13:01,2018-10-05 12:13:01,0.341s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 12:13:01,2018-10-05 12:13:02,0.561s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-05 12:13:02,2018-10-05 12:13:02,0.555s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-05 12:13:02,2018-10-05 12:13:03,0.413s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 12:13:03,2018-10-05 12:13:03,0.625s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-05 12:13:03,2018-10-05 12:13:04,0.542s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-05 12:13:04,2018-10-05 12:13:04,0.381s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 12:13:04,2018-10-05 12:13:05,0.711s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-05 12:13:05,2018-10-05 12:13:06,0.502s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-05 12:13:06,2018-10-05 12:13:06,0.283s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 12:13:06,2018-10-05 12:13:06,0.656s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-05 12:13:07,2018-10-05 12:13:07,0.562s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-05 12:13:07,2018-10-05 12:13:08,0.457s,PASSED
