Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Performance Report,Chrome 69.0.3497.100,,2018-10-09 10:50:39,2018-10-09 10:53:32,2m - 52.354s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO_LEAD/Performance Report,Chrome 69.0.3497.100,,2018-10-09 10:50:40,2018-10-09 10:53:31,2m - 51.154s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-09 10:50:40,2018-10-09 10:50:44,3.929s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-09 10:50:44,2018-10-09 10:50:45,1.168s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-09 10:50:45,2018-10-09 10:50:47,1.562s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-09 10:50:47,2018-10-09 10:50:47,0.198s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:50:47,2018-10-09 10:50:48,0.358s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:50:48,2018-10-09 10:50:48,0.442s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-09 10:50:48,2018-10-09 10:50:48,0.205s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:50:48,2018-10-09 10:50:49,0.287s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:50:49,2018-10-09 10:50:49,0.398s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-09 10:50:49,2018-10-09 10:50:49,0.136s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-09 10:50:49,2018-10-09 10:50:49,0.104s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-09 10:50:49,2018-10-09 10:50:49,0.274s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:50:49,2018-10-09 10:50:50,0.416s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password,2018-10-09 10:50:50,2018-10-09 10:50:50,0.124s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-09 10:50:50,2018-10-09 10:50:50,0.096s,PASSED
click,Chrome 69.0.3497.100,It should display  Login Page,2018-10-09 10:50:50,2018-10-09 10:50:51,1.016s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:50:51,2018-10-09 10:50:52,0.446s,PASSED
click,Chrome 69.0.3497.100,Click on Performance Report,2018-10-09 10:50:52,2018-10-09 10:50:52,0.237s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:50:52,2018-10-09 10:50:52,0.398s,PASSED
click,Chrome 69.0.3497.100,Click on LO Performance By Date ,2018-10-09 10:50:52,2018-10-09 10:50:52,0.284s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-09 10:50:52,2018-10-09 10:50:53,0.152s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-09 10:50:53,2018-10-09 10:50:53,0.151s,PASSED
click,Chrome 69.0.3497.100,Click on 'reset' option,2018-10-09 10:50:53,2018-10-09 10:50:53,0.107s,PASSED
takeScreenshot,Chrome 69.0.3497.100,All the filled-in data should get erased when clicked on the reset link,2018-10-09 10:50:53,2018-10-09 10:50:53,0.383s,PASSED
click,Chrome 69.0.3497.100,without giving any inputs,2018-10-09 10:50:53,2018-10-09 10:50:53,0.081s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:50:53,2018-10-09 10:50:54,0.436s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-09 10:50:54,2018-10-09 10:50:54,0.119s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-09 10:50:54,2018-10-09 10:50:54,0.114s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Road Tax  ,2018-10-09 10:50:54,2018-10-09 10:50:54,0.279s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:50:54,2018-10-09 10:51:00,5.443s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:51:00,2018-10-09 10:51:00,0.454s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Insolvency,2018-10-09 10:51:00,2018-10-09 10:51:00,0.285s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:51:00,2018-10-09 10:51:05,4.207s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:51:05,2018-10-09 10:51:05,0.446s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Immigration,2018-10-09 10:51:05,2018-10-09 10:51:05,0.273s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:51:05,2018-10-09 10:51:11,5.283s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:51:11,2018-10-09 10:51:11,0.454s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Immigration Maid,2018-10-09 10:51:11,2018-10-09 10:51:11,0.299s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:51:11,2018-10-09 10:51:16,4.792s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:51:16,2018-10-09 10:51:17,0.459s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Immigration FW,2018-10-09 10:51:17,2018-10-09 10:51:17,0.312s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:51:17,2018-10-09 10:51:22,5.014s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:51:22,2018-10-09 10:51:22,0.454s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on CDL,2018-10-09 10:51:22,2018-10-09 10:51:23,0.301s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:51:23,2018-10-09 10:51:28,4.766s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:51:28,2018-10-09 10:51:28,0.497s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on 1MID,2018-10-09 10:51:28,2018-10-09 10:51:28,0.328s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:51:28,2018-10-09 10:51:33,4.213s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:51:33,2018-10-09 10:51:33,0.438s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Spanco Road Tax,2018-10-09 10:51:33,2018-10-09 10:51:33,0.310s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:51:33,2018-10-09 10:51:38,4.259s,PASSED
