Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Delivery Report,Firefox 60.0,,2018-10-09 15:06:24,2018-10-09 15:07:51,1m - 27.410s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSOADMIN_PrintIMM/Delivery Report,Firefox 60.0,,2018-10-09 15:06:24,2018-10-09 15:07:51,1m - 26.999s,PASSED
openBrowser,Firefox 60.0,,2018-10-09 15:06:25,2018-10-09 15:06:29,4.320s,PASSED
maximizeWindow,Firefox 60.0,,2018-10-09 15:06:29,2018-10-09 15:06:33,3.614s,PASSED
navigateToUrl,Firefox 60.0,,2018-10-09 15:06:33,2018-10-09 15:06:33,0.873s,PASSED
setText,Firefox 60.0,,2018-10-09 15:06:33,2018-10-09 15:06:34,0.151s,PASSED
click,Firefox 60.0,,2018-10-09 15:06:34,2018-10-09 15:06:34,0.507s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:06:34,2018-10-09 15:06:34,0.223s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 15:06:34,2018-10-09 15:06:34,0.185s,PASSED
click,Firefox 60.0,,2018-10-09 15:06:34,2018-10-09 15:06:35,0.388s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:06:35,2018-10-09 15:06:35,0.143s,PASSED
setText,Firefox 60.0,Invalid Username&Password,2018-10-09 15:06:35,2018-10-09 15:06:35,0.071s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 15:06:35,2018-10-09 15:06:35,0.052s,PASSED
click,Firefox 60.0,It should display an error message,2018-10-09 15:06:35,2018-10-09 15:06:36,0.697s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:06:36,2018-10-09 15:06:36,0.158s,PASSED
setText,Firefox 60.0,valid Username&Password,2018-10-09 15:06:36,2018-10-09 15:06:36,0.068s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 15:06:36,2018-10-09 15:06:36,0.060s,PASSED
click,Firefox 60.0,"It should display Login Page
",2018-10-09 15:06:36,2018-10-09 15:06:39,2.701s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:06:39,2018-10-09 15:06:39,0.160s,PASSED
click,Firefox 60.0,Click On Delivery Report,2018-10-09 15:06:39,2018-10-09 15:06:39,0.445s,PASSED
