Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Change Password,Chrome 69.0.3497.100,,2018-10-03 14:35:40,2018-10-03 14:37:30,1m - 49.995s,FAILED
,,,,,,
Test Cases/Logistics/Roles/CSO_ADMIN/Change Password,Chrome 69.0.3497.100,,2018-10-03 14:35:40,2018-10-03 14:37:29,1m - 48.842s,FAILED
openBrowser,Chrome 69.0.3497.100,,2018-10-03 14:35:41,2018-10-03 14:35:45,3.932s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-03 14:35:45,2018-10-03 14:35:46,1.229s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-03 14:35:46,2018-10-03 14:36:02,16.325s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-03 14:36:02,2018-10-03 14:36:02,0.229s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-03 14:36:02,2018-10-03 14:36:03,0.203s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 14:36:03,2018-10-03 14:37:29,1m - 26.469s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 14:37:29,2018-10-03 14:37:29,0.076s,FAILED
