Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Change Password,Chrome 69.0.3497.100,,2018-10-19 16:52:20,2018-10-19 16:52:37,16.706s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO_LEAD/Change Password,Chrome 69.0.3497.100,,2018-10-19 16:52:21,2018-10-19 16:52:37,16.245s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 16:52:21,2018-10-19 16:52:25,3.922s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 16:52:25,2018-10-19 16:52:26,1.179s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 16:52:26,2018-10-19 16:52:28,1.614s,PASSED
setText,Chrome 69.0.3497.100,Click On User Name,2018-10-19 16:52:28,2018-10-19 16:52:28,0.311s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:52:28,2018-10-19 16:52:29,0.653s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:52:29,2018-10-19 16:52:29,0.486s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Click On Password,2018-10-19 16:52:29,2018-10-19 16:52:29,0.270s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:52:29,2018-10-19 16:52:30,0.299s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:52:30,2018-10-19 16:52:30,0.413s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-19 16:52:30,2018-10-19 16:52:30,0.151s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:52:30,2018-10-19 16:52:30,0.099s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-19 16:52:30,2018-10-19 16:52:31,0.347s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:52:31,2018-10-19 16:52:31,0.400s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password,2018-10-19 16:52:31,2018-10-19 16:52:31,0.143s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:52:31,2018-10-19 16:52:31,0.099s,PASSED
click,Chrome 69.0.3497.100,"It should display Login Page
",2018-10-19 16:52:31,2018-10-19 16:52:32,1.067s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:52:32,2018-10-19 16:52:33,0.479s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:52:33,2018-10-19 16:52:33,0.268s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:52:33,2018-10-19 16:52:33,0.131s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:52:33,2018-10-19 16:52:34,0.154s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:52:34,2018-10-19 16:52:34,0.148s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:52:34,2018-10-19 16:52:34,0.087s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:52:34,2018-10-19 16:52:34,0.449s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:52:34,2018-10-19 16:52:34,0.105s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:52:34,2018-10-19 16:52:34,0.106s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:52:34,2018-10-19 16:52:34,0.095s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:52:34,2018-10-19 16:52:35,0.433s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:52:35,2018-10-19 16:52:35,0.423s,PASSED
click,Chrome 69.0.3497.100,Clik On Logout,2018-10-19 16:52:35,2018-10-19 16:52:36,0.297s,PASSED
takeScreenshot,Chrome 69.0.3497.100,User should be logged out successfully,2018-10-19 16:52:36,2018-10-19 16:52:36,0.412s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-19 16:52:36,2018-10-19 16:52:37,0.707s,PASSED
