Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
User MGMT,Chrome 69.0.3497.100,,2018-10-09 11:04:14,2018-10-09 11:04:29,15.275s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO/User MGMT,Chrome 69.0.3497.100,,2018-10-09 11:04:15,2018-10-09 11:04:29,14.220s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-09 11:04:15,2018-10-09 11:04:19,3.913s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-09 11:04:19,2018-10-09 11:04:20,1.207s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-09 11:04:20,2018-10-09 11:04:22,1.381s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-09 11:04:22,2018-10-09 11:04:22,0.214s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 11:04:22,2018-10-09 11:04:22,0.397s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 11:04:22,2018-10-09 11:04:23,0.463s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-09 11:04:23,2018-10-09 11:04:23,0.203s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 11:04:23,2018-10-09 11:04:23,0.660s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 11:04:23,2018-10-09 11:04:24,0.387s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-09 11:04:24,2018-10-09 11:04:24,0.136s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-09 11:04:24,2018-10-09 11:04:24,0.102s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-09 11:04:24,2018-10-09 11:04:24,0.344s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 11:04:24,2018-10-09 11:04:25,0.425s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password,2018-10-09 11:04:25,2018-10-09 11:04:25,0.125s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-09 11:04:25,2018-10-09 11:04:25,0.097s,PASSED
click,Chrome 69.0.3497.100,It should display Login Page,2018-10-09 11:04:25,2018-10-09 11:04:27,1.668s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 11:04:27,2018-10-09 11:04:27,0.418s,PASSED
click,Chrome 69.0.3497.100,Click on User MGMT,2018-10-09 11:04:27,2018-10-09 11:04:27,0.212s,PASSED
takeScreenshot,Chrome 69.0.3497.100,Should display an error message 'Invalid Access',2018-10-09 11:04:27,2018-10-09 11:04:28,0.363s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 11:04:28,2018-10-09 11:04:28,0.404s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 11:04:28,2018-10-09 11:04:29,0.437s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 11:04:29,2018-10-09 11:04:29,0.216s,PASSED
