Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 69.0.3497.100,,2018-10-19 12:37:23,2018-10-19 12:37:27,4.168s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:37:27,2018-10-19 12:37:27,0.514s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Legalisation,2018-10-19 12:37:27,2018-10-19 12:37:28,0.409s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:37:28,2018-10-19 12:37:33,4.990s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:37:33,2018-10-19 12:37:33,0.428s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Legalisation Delivery,2018-10-19 12:37:33,2018-10-19 12:37:34,0.399s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:37:34,2018-10-19 12:37:38,4.208s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:37:38,2018-10-19 12:37:38,0.461s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Roadtax SS,2018-10-19 12:37:38,2018-10-19 12:37:39,0.433s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:37:39,2018-10-19 12:37:43,4.113s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:37:43,2018-10-19 12:37:43,0.448s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on JPJ1M,2018-10-19 12:37:43,2018-10-19 12:37:44,0.396s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:37:44,2018-10-19 12:37:48,4.129s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:37:48,2018-10-19 12:37:48,0.479s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on IMI1M,2018-10-19 12:37:48,2018-10-19 12:37:49,0.439s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:37:49,2018-10-19 12:37:53,4.087s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:37:53,2018-10-19 12:37:53,0.473s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,"Click on ETMS
",2018-10-19 12:37:53,2018-10-19 12:37:54,0.438s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:37:54,2018-10-19 12:37:58,4.119s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:37:58,2018-10-19 12:37:58,0.484s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:37:58,2018-10-19 12:37:59,0.256s,PASSED
