Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Performance Report,Chrome 69.0.3497.100,,2018-10-19 12:03:19,2018-10-19 12:06:15,2m - 56.190s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO/Performance Report,Chrome 69.0.3497.100,,2018-10-19 12:03:19,2018-10-19 12:06:15,2m - 55.729s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 12:03:20,2018-10-19 12:03:24,4.234s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 12:03:24,2018-10-19 12:03:26,1.223s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 12:03:26,2018-10-19 12:03:27,1.593s,PASSED
setText,Chrome 69.0.3497.100,Click On User Name,2018-10-19 12:03:27,2018-10-19 12:03:27,0.276s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:03:27,2018-10-19 12:03:28,0.594s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:03:28,2018-10-19 12:03:29,0.475s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Click On Password,2018-10-19 12:03:29,2018-10-19 12:03:29,0.212s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 12:03:29,2018-10-19 12:03:29,0.360s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:03:29,2018-10-19 12:03:30,0.429s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-19 12:03:30,2018-10-19 12:03:30,0.146s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 12:03:30,2018-10-19 12:03:30,0.120s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-19 12:03:30,2018-10-19 12:03:30,0.395s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:03:30,2018-10-19 12:03:31,0.403s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password,2018-10-19 12:03:31,2018-10-19 12:03:31,0.148s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 12:03:31,2018-10-19 12:03:31,0.106s,PASSED
click,Chrome 69.0.3497.100,It should display  Login Page,2018-10-19 12:03:31,2018-10-19 12:03:33,2.483s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:03:33,2018-10-19 12:03:34,0.418s,PASSED
click,Chrome 69.0.3497.100,Click on Performance Report,2018-10-19 12:03:34,2018-10-19 12:03:34,0.361s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 12:03:34,2018-10-19 12:03:35,0.426s,PASSED
click,Chrome 69.0.3497.100,Click on LO Performance By Date ,2018-10-19 12:03:35,2018-10-19 12:03:35,0.377s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 12:03:35,2018-10-19 12:03:35,0.201s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 12:03:35,2018-10-19 12:03:35,0.167s,PASSED
