Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Delivery Report,Chrome 69.0.3497.100,,2018-10-19 15:56:38,2018-10-19 15:58:03,1m - 24.944s,PASSED
,,,,,,
Test Cases/Logistics/Roles/PRINT_IMM/Delivery Report,Chrome 69.0.3497.100,,2018-10-19 15:56:39,2018-10-19 15:58:03,1m - 24.247s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 15:56:39,2018-10-19 15:56:43,4.081s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 15:56:43,2018-10-19 15:56:44,1.191s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 15:56:44,2018-10-19 15:56:46,1.094s,PASSED
setText,Chrome 69.0.3497.100,Click On Username,2018-10-19 15:56:46,2018-10-19 15:56:46,0.255s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:56:46,2018-10-19 15:56:46,0.493s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:56:46,2018-10-19 15:56:47,0.485s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Click On Password,2018-10-19 15:56:47,2018-10-19 15:56:47,0.281s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:56:47,2018-10-19 15:56:47,0.339s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:56:47,2018-10-19 15:56:48,0.380s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-19 15:56:48,2018-10-19 15:56:48,0.160s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 15:56:48,2018-10-19 15:56:48,0.120s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-19 15:56:48,2018-10-19 15:56:48,0.371s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:56:48,2018-10-19 15:56:49,0.412s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password,2018-10-19 15:56:49,2018-10-19 15:56:49,0.151s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 15:56:49,2018-10-19 15:56:49,0.114s,PASSED
