Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Performance Report,Chrome 69.0.3497.100,,2018-10-09 10:46:14,2018-10-09 10:48:58,2m - 44.789s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO_ADMIN/Performance Report,Chrome 69.0.3497.100,,2018-10-09 10:46:14,2018-10-09 10:48:58,2m - 44.312s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-09 10:46:15,2018-10-09 10:46:19,3.876s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-09 10:46:19,2018-10-09 10:46:20,1.197s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-09 10:46:20,2018-10-09 10:46:22,2.054s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-09 10:46:22,2018-10-09 10:46:22,0.238s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:46:22,2018-10-09 10:46:22,0.409s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:46:22,2018-10-09 10:46:23,0.478s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-09 10:46:23,2018-10-09 10:46:23,0.244s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:46:23,2018-10-09 10:46:23,0.295s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:46:23,2018-10-09 10:46:24,0.381s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-09 10:46:24,2018-10-09 10:46:24,0.202s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-09 10:46:24,2018-10-09 10:46:24,0.169s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-09 10:46:24,2018-10-09 10:46:25,0.492s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:46:25,2018-10-09 10:46:25,0.413s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password,2018-10-09 10:46:25,2018-10-09 10:46:25,0.128s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-09 10:46:25,2018-10-09 10:46:25,0.098s,PASSED
click,Chrome 69.0.3497.100,It should display  Login Page,2018-10-09 10:46:25,2018-10-09 10:46:26,0.989s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:46:26,2018-10-09 10:46:27,0.443s,PASSED
click,Chrome 69.0.3497.100,Click on Performance Report,2018-10-09 10:46:27,2018-10-09 10:46:27,0.307s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:46:27,2018-10-09 10:46:27,0.401s,PASSED
click,Chrome 69.0.3497.100,Click on LO Performance By Date ,2018-10-09 10:46:27,2018-10-09 10:46:28,0.292s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-09 10:46:28,2018-10-09 10:46:28,0.147s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-09 10:46:28,2018-10-09 10:46:28,0.168s,PASSED
click,Chrome 69.0.3497.100,Click on 'reset' option,2018-10-09 10:46:28,2018-10-09 10:46:28,0.097s,PASSED
takeScreenshot,Chrome 69.0.3497.100,All the filled-in data should get erased when clicked on the reset link,2018-10-09 10:46:28,2018-10-09 10:46:29,0.420s,PASSED
click,Chrome 69.0.3497.100,without giving any inputs,2018-10-09 10:46:29,2018-10-09 10:46:29,0.110s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:46:29,2018-10-09 10:46:29,0.438s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-09 10:46:29,2018-10-09 10:46:29,0.118s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-09 10:46:29,2018-10-09 10:46:29,0.110s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Road Tax  ,2018-10-09 10:46:29,2018-10-09 10:46:30,0.304s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:46:30,2018-10-09 10:46:35,5.790s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:46:35,2018-10-09 10:46:36,0.436s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Insolvency,2018-10-09 10:46:36,2018-10-09 10:46:36,0.270s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:46:36,2018-10-09 10:46:40,4.101s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:46:40,2018-10-09 10:46:41,0.509s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Immigration,2018-10-09 10:46:41,2018-10-09 10:46:41,0.274s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:46:41,2018-10-09 10:46:46,4.887s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:46:46,2018-10-09 10:46:46,0.498s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Immigration Maid,2018-10-09 10:46:46,2018-10-09 10:46:47,0.282s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:46:47,2018-10-09 10:46:51,4.033s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:46:51,2018-10-09 10:46:51,0.516s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Immigration FW,2018-10-09 10:46:51,2018-10-09 10:46:52,0.270s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:46:52,2018-10-09 10:46:56,4.487s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:46:56,2018-10-09 10:46:57,0.487s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on CDL,2018-10-09 10:46:57,2018-10-09 10:46:57,0.287s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:46:57,2018-10-09 10:47:01,4.042s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:47:01,2018-10-09 10:47:01,0.492s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on 1MID,2018-10-09 10:47:01,2018-10-09 10:47:02,0.299s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:47:02,2018-10-09 10:47:06,4.073s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:47:06,2018-10-09 10:47:06,0.500s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Spanco Road Tax,2018-10-09 10:47:06,2018-10-09 10:47:07,0.398s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:47:07,2018-10-09 10:47:11,4.176s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:47:11,2018-10-09 10:47:11,0.478s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Legalisation,2018-10-09 10:47:11,2018-10-09 10:47:12,0.315s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:47:12,2018-10-09 10:47:17,5.139s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:47:17,2018-10-09 10:47:17,0.438s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Legalisation Delivery,2018-10-09 10:47:17,2018-10-09 10:47:17,0.317s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:47:17,2018-10-09 10:47:22,4.246s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:47:22,2018-10-09 10:47:22,0.422s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on Roadtax SS,2018-10-09 10:47:22,2018-10-09 10:47:23,0.349s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:47:23,2018-10-09 10:47:27,4.143s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:47:27,2018-10-09 10:47:27,0.485s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on JPJ1M,2018-10-09 10:47:27,2018-10-09 10:47:27,0.344s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:47:27,2018-10-09 10:47:32,4.191s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:47:32,2018-10-09 10:47:32,0.446s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,Click on IMI1M,2018-10-09 10:47:32,2018-10-09 10:47:32,0.323s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:47:32,2018-10-09 10:47:37,4.135s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:47:37,2018-10-09 10:47:37,0.506s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,"Click on ETMS
",2018-10-09 10:47:37,2018-10-09 10:47:37,0.309s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:47:37,2018-10-09 10:47:42,4.150s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-09 10:47:42,2018-10-09 10:47:42,0.482s,PASSED
click,Chrome 69.0.3497.100,,2018-10-09 10:47:42,2018-10-09 10:47:42,0.246s,PASSED
