Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Ticket,Chrome 69.0.3497.100,,2018-10-03 15:47:27,2018-10-03 15:47:47,19.096s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO_LEAD/Ticket,Chrome 69.0.3497.100,,2018-10-03 15:47:28,2018-10-03 15:47:46,18.544s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-03 15:47:28,2018-10-03 15:47:32,4.036s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-03 15:47:32,2018-10-03 15:47:34,1.233s,PASSED
takeScreenshot,Chrome 69.0.3497.100,Login Page,2018-10-03 15:47:34,2018-10-03 15:47:34,0.353s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-03 15:47:34,2018-10-03 15:47:35,1.070s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-03 15:47:35,2018-10-03 15:47:35,0.323s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-03 15:47:35,2018-10-03 15:47:36,0.403s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:47:36,2018-10-03 15:47:36,0.524s,PASSED
takeScreenshot,Chrome 69.0.3497.100,"Invalid Login Credentials
",2018-10-03 15:47:36,2018-10-03 15:47:37,0.451s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-03 15:47:37,2018-10-03 15:47:37,0.141s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-03 15:47:37,2018-10-03 15:47:37,0.092s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:47:37,2018-10-03 15:47:38,1.101s,PASSED
takeScreenshot,Chrome 69.0.3497.100,valid Login Credentials,2018-10-03 15:47:38,2018-10-03 15:47:39,0.433s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:47:39,2018-10-03 15:47:40,0.962s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-03 15:47:40,2018-10-03 15:47:40,0.688s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-03 15:47:40,2018-10-03 15:47:41,0.326s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-03 15:47:41,2018-10-03 15:47:41,0.392s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-03 15:47:41,2018-10-03 15:47:41,0.220s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-03 15:47:41,2018-10-03 15:47:41,0.186s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:47:41,2018-10-03 15:47:43,1.179s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-03 15:47:43,2018-10-03 15:47:43,0.439s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:47:43,2018-10-03 15:47:43,0.100s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-03 15:47:43,2018-10-03 15:47:43,0.400s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:47:43,2018-10-03 15:47:44,0.666s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:47:44,2018-10-03 15:47:45,0.655s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-03 15:47:45,2018-10-03 15:47:45,0.419s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:47:45,2018-10-03 15:47:46,0.577s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-03 15:47:46,2018-10-03 15:47:46,0.705s,PASSED
