Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Immigration Report,Chrome 69.0.3497.100,,2018-10-08 14:36:44,2018-10-08 14:37:18,34.250s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO_ADMIN/Immigration Report,Chrome 69.0.3497.100,,2018-10-08 14:36:45,2018-10-08 14:37:18,33.755s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-08 14:36:45,2018-10-08 14:36:49,4.038s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-08 14:36:49,2018-10-08 14:36:50,1.191s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-08 14:36:50,2018-10-08 14:36:51,1.051s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 14:36:51,2018-10-08 14:36:52,0.214s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 14:36:52,2018-10-08 14:36:52,0.390s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:36:52,2018-10-08 14:36:53,0.495s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 14:36:53,2018-10-08 14:36:53,0.244s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 14:36:53,2018-10-08 14:36:53,0.335s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:36:53,2018-10-08 14:36:54,0.416s,PASSED
setText,Chrome 69.0.3497.100,"Invalid Username&Password
",2018-10-08 14:36:54,2018-10-08 14:36:54,0.123s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 14:36:54,2018-10-08 14:36:54,0.096s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-08 14:36:54,2018-10-08 14:36:54,0.425s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:36:54,2018-10-08 14:36:55,0.418s,PASSED
setText,Chrome 69.0.3497.100,"valid Username&Password
",2018-10-08 14:36:55,2018-10-08 14:36:55,0.122s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 14:36:55,2018-10-08 14:36:55,0.092s,PASSED
click,Chrome 69.0.3497.100,It should display login page,2018-10-08 14:36:55,2018-10-08 14:36:56,1.081s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:36:56,2018-10-08 14:36:56,0.437s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Report,2018-10-08 14:36:56,2018-10-08 14:36:57,0.316s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:36:57,2018-10-08 14:36:57,0.417s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Printing Assign Report  ,2018-10-08 14:36:57,2018-10-08 14:36:57,0.378s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:36:57,2018-10-08 14:36:58,0.430s,PASSED
click,Chrome 69.0.3497.100,"Click on 'reset' option

",2018-10-08 14:36:58,2018-10-08 14:36:58,0.079s,PASSED
takeScreenshot,Chrome 69.0.3497.100,All the filled-in data should get erased when clicked on the reset link,2018-10-08 14:36:58,2018-10-08 14:36:58,0.437s,PASSED
click,Chrome 69.0.3497.100,without giving any inputs,2018-10-08 14:36:58,2018-10-08 14:36:59,0.077s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:36:59,2018-10-08 14:36:59,0.414s,PASSED
setText,Chrome 69.0.3497.100,Enter only 'Postcodes' ,2018-10-08 14:36:59,2018-10-08 14:36:59,0.120s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 14:36:59,2018-10-08 14:36:59,0.115s,PASSED
click,Chrome 69.0.3497.100,Should display an error message,2018-10-08 14:36:59,2018-10-08 14:36:59,0.049s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:36:59,2018-10-08 14:37:00,0.413s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 14:37:00,2018-10-08 14:37:00,0.135s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 14:37:00,2018-10-08 14:37:00,0.084s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 14:37:00,2018-10-08 14:37:00,0.408s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:37:00,2018-10-08 14:37:01,0.464s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 14:37:01,2018-10-08 14:37:01,0.120s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 14:37:01,2018-10-08 14:37:01,0.291s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:37:01,2018-10-08 14:37:02,0.481s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 14:37:02,2018-10-08 14:37:02,0.119s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 14:37:02,2018-10-08 14:37:02,0.111s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 14:37:02,2018-10-08 14:37:02,0.341s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:37:02,2018-10-08 14:37:03,0.436s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 14:37:03,2018-10-08 14:37:03,0.114s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 14:37:03,2018-10-08 14:37:03,0.098s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 14:37:03,2018-10-08 14:37:03,0.278s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:37:03,2018-10-08 14:37:04,0.427s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Report,2018-10-08 14:37:04,2018-10-08 14:37:04,0.450s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Delivery performance Report_FW  ,2018-10-08 14:37:04,2018-10-08 14:37:04,0.381s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:37:04,2018-10-08 14:37:05,0.418s,PASSED
click,Chrome 69.0.3497.100,"Click on 'reset' option
",2018-10-08 14:37:05,2018-10-08 14:37:05,0.094s,PASSED
takeScreenshot,Chrome 69.0.3497.100,All the filled-in data should get erased when clicked on the reset link,2018-10-08 14:37:05,2018-10-08 14:37:05,0.415s,PASSED
click,Chrome 69.0.3497.100,without giving any inputs,2018-10-08 14:37:05,2018-10-08 14:37:05,0.071s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:37:05,2018-10-08 14:37:06,0.406s,PASSED
setText,Chrome 69.0.3497.100,Enter only 'Postcodes' ,2018-10-08 14:37:06,2018-10-08 14:37:06,0.106s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 14:37:06,2018-10-08 14:37:06,0.099s,PASSED
click,Chrome 69.0.3497.100,Should display an error message,2018-10-08 14:37:06,2018-10-08 14:37:06,0.060s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 14:37:06,2018-10-08 14:37:06,0.448s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 14:37:06,2018-10-08 14:37:07,0.130s,PASSED
