Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Record,Chrome 69.0.3497.100,,2018-10-04 11:16:12,2018-10-04 11:16:47,35.539s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO_LEAD/Verify Record,Chrome 69.0.3497.100,,2018-10-04 11:16:12,2018-10-04 11:16:47,35.016s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-04 11:16:12,2018-10-04 11:16:16,3.977s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-04 11:16:16,2018-10-04 11:16:18,1.193s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-04 11:16:18,2018-10-04 11:16:19,1.404s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 11:16:19,2018-10-04 11:16:19,0.226s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-04 11:16:19,2018-10-04 11:16:20,0.229s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:20,2018-10-04 11:16:21,1.149s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:21,2018-10-04 11:16:22,0.982s,PASSED
click,Chrome 69.0.3497.100,without giving any inputs,2018-10-04 11:16:22,2018-10-04 11:16:22,0.092s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:22,2018-10-04 11:16:22,0.455s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:22,2018-10-04 11:16:22,0.289s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 11:16:22,2018-10-04 11:16:23,0.141s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 11:16:23,2018-10-04 11:16:23,0.149s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:23,2018-10-04 11:16:23,0.669s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:23,2018-10-04 11:16:24,0.497s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:24,2018-10-04 11:16:24,0.295s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:24,2018-10-04 11:16:25,0.593s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:25,2018-10-04 11:16:25,0.426s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:25,2018-10-04 11:16:26,0.260s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:26,2018-10-04 11:16:26,0.564s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:26,2018-10-04 11:16:26,0.421s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:26,2018-10-04 11:16:27,0.297s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:27,2018-10-04 11:16:27,0.540s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:27,2018-10-04 11:16:28,0.463s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:28,2018-10-04 11:16:28,0.279s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:28,2018-10-04 11:16:29,1.104s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:29,2018-10-04 11:16:30,0.457s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:30,2018-10-04 11:16:30,0.315s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:30,2018-10-04 11:16:30,0.411s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:30,2018-10-04 11:16:31,0.539s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:31,2018-10-04 11:16:31,0.259s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:31,2018-10-04 11:16:32,0.780s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:32,2018-10-04 11:16:32,0.449s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:32,2018-10-04 11:16:33,0.311s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:33,2018-10-04 11:16:34,0.813s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:34,2018-10-04 11:16:34,0.485s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:34,2018-10-04 11:16:34,0.329s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:34,2018-10-04 11:16:35,0.571s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:35,2018-10-04 11:16:35,0.464s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:35,2018-10-04 11:16:36,0.318s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:36,2018-10-04 11:16:36,0.514s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:36,2018-10-04 11:16:37,0.459s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:37,2018-10-04 11:16:37,0.328s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:37,2018-10-04 11:16:38,0.584s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:38,2018-10-04 11:16:38,0.413s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:38,2018-10-04 11:16:38,0.332s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:38,2018-10-04 11:16:39,0.573s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:39,2018-10-04 11:16:39,0.541s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:39,2018-10-04 11:16:40,0.381s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:40,2018-10-04 11:16:40,0.594s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:40,2018-10-04 11:16:41,0.484s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:41,2018-10-04 11:16:41,0.353s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:41,2018-10-04 11:16:42,0.829s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:42,2018-10-04 11:16:43,0.458s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:43,2018-10-04 11:16:43,0.368s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:43,2018-10-04 11:16:43,0.589s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:43,2018-10-04 11:16:44,0.453s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-04 11:16:44,2018-10-04 11:16:44,0.340s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:44,2018-10-04 11:16:45,0.522s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:45,2018-10-04 11:16:45,0.423s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:45,2018-10-04 11:16:45,0.084s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-04 11:16:45,2018-10-04 11:16:46,0.430s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 11:16:46,2018-10-04 11:16:46,0.561s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-04 11:16:46,2018-10-04 11:16:47,0.693s,PASSED
