Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Download Apk File,Chrome 69.0.3497.100,,2018-10-03 15:02:11,2018-10-03 15:02:24,12.440s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSOADMIN_PrintIMM/Download Apk File,Chrome 69.0.3497.100,,2018-10-03 15:02:12,2018-10-03 15:02:24,11.823s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-03 15:02:12,2018-10-03 15:02:17,4.389s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-03 15:02:17,2018-10-03 15:02:18,1.226s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-03 15:02:18,2018-10-03 15:02:19,1.169s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-03 15:02:19,2018-10-03 15:02:19,0.369s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-03 15:02:19,2018-10-03 15:02:20,0.288s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:02:20,2018-10-03 15:02:21,1.097s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:02:21,2018-10-03 15:02:21,0.230s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-03 15:02:21,2018-10-03 15:02:22,0.495s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:02:22,2018-10-03 15:02:22,0.422s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-03 15:02:22,2018-10-03 15:02:22,0.504s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:02:23,2018-10-03 15:02:23,0.452s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-03 15:02:23,2018-10-03 15:02:24,0.720s,PASSED
