Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Delivery Report,Firefox 60.0,,2018-10-09 14:59:35,2018-10-09 15:01:09,1m - 33.541s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO_ADMIN/Delivery Report,Firefox 60.0,,2018-10-09 14:59:35,2018-10-09 15:01:09,1m - 33.100s,PASSED
openBrowser,Firefox 60.0,,2018-10-09 14:59:36,2018-10-09 14:59:41,4.507s,PASSED
maximizeWindow,Firefox 60.0,,2018-10-09 14:59:41,2018-10-09 14:59:44,3.556s,PASSED
navigateToUrl,Firefox 60.0,,2018-10-09 14:59:44,2018-10-09 14:59:46,2.169s,PASSED
setText,Firefox 60.0,,2018-10-09 14:59:46,2018-10-09 14:59:46,0.160s,PASSED
click,Firefox 60.0,,2018-10-09 14:59:46,2018-10-09 14:59:47,0.400s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 14:59:47,2018-10-09 14:59:47,0.217s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 14:59:47,2018-10-09 14:59:47,0.170s,PASSED
click,Firefox 60.0,,2018-10-09 14:59:47,2018-10-09 14:59:48,0.488s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 14:59:48,2018-10-09 14:59:48,0.155s,PASSED
setText,Firefox 60.0,Invalid Username&Password,2018-10-09 14:59:48,2018-10-09 14:59:48,0.070s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 14:59:48,2018-10-09 14:59:48,0.054s,PASSED
click,Firefox 60.0,It should display an error message,2018-10-09 14:59:48,2018-10-09 14:59:48,0.482s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 14:59:48,2018-10-09 14:59:49,0.174s,PASSED
setText,Firefox 60.0,valid Username&Password,2018-10-09 14:59:49,2018-10-09 14:59:49,0.057s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 14:59:49,2018-10-09 14:59:49,0.056s,PASSED
click,Firefox 60.0,"It should display Login Page
",2018-10-09 14:59:49,2018-10-09 14:59:50,0.912s,PASSED
