Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Change Password,Chrome 69.0.3497.100,,2018-10-03 14:33:52,2018-10-03 14:34:32,40.708s,FAILED
,,,,,,
Test Cases/Logistics/Roles/CSO_ADMIN/Change Password,Chrome 69.0.3497.100,,2018-10-03 14:33:52,2018-10-03 14:34:32,39.543s,FAILED
openBrowser,Chrome 69.0.3497.100,,2018-10-03 14:33:52,2018-10-03 14:33:57,4.021s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-03 14:33:57,2018-10-03 14:33:58,1.228s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-03 14:33:58,2018-10-03 14:33:59,0.978s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-03 14:33:59,2018-10-03 14:33:59,0.253s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-03 14:33:59,2018-10-03 14:33:59,0.258s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 14:33:59,2018-10-03 14:34:00,0.606s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 14:34:00,2018-10-03 14:34:32,31.804s,FAILED
