Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
User MGMT,Chrome 69.0.3497.100,,2018-10-19 15:22:23,2018-10-19 15:22:38,14.773s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSOADMIN_PrintIMM/User MGMT,Chrome 69.0.3497.100,,2018-10-19 15:22:24,2018-10-19 15:22:38,14.127s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 15:22:24,2018-10-19 15:22:28,4.016s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 15:22:28,2018-10-19 15:22:29,1.184s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 15:22:29,2018-10-19 15:22:30,0.721s,PASSED
setText,Chrome 69.0.3497.100,Click On Username,2018-10-19 15:22:30,2018-10-19 15:22:30,0.229s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:22:30,2018-10-19 15:22:31,0.437s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:22:31,2018-10-19 15:22:31,0.448s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Click On Password,2018-10-19 15:22:31,2018-10-19 15:22:31,0.285s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:22:31,2018-10-19 15:22:32,0.390s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:22:32,2018-10-19 15:22:32,0.440s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-19 15:22:32,2018-10-19 15:22:32,0.153s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 15:22:32,2018-10-19 15:22:33,0.119s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-19 15:22:33,2018-10-19 15:22:33,0.365s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:22:33,2018-10-19 15:22:33,0.430s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password,2018-10-19 15:22:33,2018-10-19 15:22:33,0.151s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 15:22:33,2018-10-19 15:22:34,0.117s,PASSED
click,Chrome 69.0.3497.100,It should display Login Page,2018-10-19 15:22:34,2018-10-19 15:22:35,0.970s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:22:35,2018-10-19 15:22:35,0.438s,PASSED
click,Chrome 69.0.3497.100,Click on User MGMT,2018-10-19 15:22:35,2018-10-19 15:22:35,0.192s,PASSED
takeScreenshot,Chrome 69.0.3497.100,Should display an error message 'Invalid Access',2018-10-19 15:22:35,2018-10-19 15:22:36,0.369s,PASSED
click,Chrome 69.0.3497.100,Click On BACK,2018-10-19 15:22:36,2018-10-19 15:22:36,0.351s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:22:36,2018-10-19 15:22:36,0.455s,PASSED
click,Chrome 69.0.3497.100,Clik On Logout,2018-10-19 15:22:36,2018-10-19 15:22:37,0.323s,PASSED
takeScreenshot,Chrome 69.0.3497.100,User should be logged out successfully,2018-10-19 15:22:37,2018-10-19 15:22:37,0.455s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-19 15:22:37,2018-10-19 15:22:38,0.680s,PASSED
