Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
User MGMT,Chrome 69.0.3497.100,,2018-10-08 17:21:34,2018-10-08 17:21:49,14.146s,PASSED
,,,,,,
Test Cases/Logistics/Roles/PRINT_IMM/User MGMT,Chrome 69.0.3497.100,,2018-10-08 17:21:35,2018-10-08 17:21:49,13.637s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-08 17:21:35,2018-10-08 17:21:39,3.987s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-08 17:21:39,2018-10-08 17:21:41,1.237s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-08 17:21:41,2018-10-08 17:21:41,0.837s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 17:21:41,2018-10-08 17:21:42,0.266s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 17:21:42,2018-10-08 17:21:42,0.436s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 17:21:42,2018-10-08 17:21:43,0.474s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 17:21:43,2018-10-08 17:21:43,0.268s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 17:21:43,2018-10-08 17:21:43,0.342s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 17:21:43,2018-10-08 17:21:44,0.404s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-08 17:21:44,2018-10-08 17:21:44,0.127s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 17:21:44,2018-10-08 17:21:44,0.101s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-08 17:21:44,2018-10-08 17:21:44,0.374s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 17:21:44,2018-10-08 17:21:45,0.419s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password,2018-10-08 17:21:45,2018-10-08 17:21:45,0.145s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 17:21:45,2018-10-08 17:21:45,0.105s,PASSED
click,Chrome 69.0.3497.100,It should display Login Page,2018-10-08 17:21:45,2018-10-08 17:21:46,0.920s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 17:21:46,2018-10-08 17:21:46,0.439s,PASSED
click,Chrome 69.0.3497.100,Click on User MGMT,2018-10-08 17:21:46,2018-10-08 17:21:46,0.202s,PASSED
takeScreenshot,Chrome 69.0.3497.100,Should display an error message 'Invalid Access',2018-10-08 17:21:46,2018-10-08 17:21:47,0.350s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 17:21:47,2018-10-08 17:21:47,0.446s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 17:21:47,2018-10-08 17:21:48,0.425s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 17:21:48,2018-10-08 17:21:48,0.206s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-08 17:21:48,2018-10-08 17:21:49,0.678s,PASSED
