Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Immigration Report,Chrome 69.0.3497.100,,2018-10-08 13:00:06,2018-10-08 13:00:41,35.303s,PASSED
,,,,,,
Test Cases/Logistics/Roles/PRINT_IMM/Immigration Report,Chrome 69.0.3497.100,,2018-10-08 13:00:06,2018-10-08 13:00:41,34.629s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-08 13:00:07,2018-10-08 13:00:11,4.497s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-08 13:00:11,2018-10-08 13:00:13,1.206s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-08 13:00:13,2018-10-08 13:00:14,0.886s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 13:00:14,2018-10-08 13:00:14,0.313s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 13:00:14,2018-10-08 13:00:14,0.388s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 13:00:14,2018-10-08 13:00:15,0.481s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 13:00:15,2018-10-08 13:00:15,0.261s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 13:00:15,2018-10-08 13:00:15,0.341s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 13:00:15,2018-10-08 13:00:16,0.399s,PASSED
setText,Chrome 69.0.3497.100,"Invalid Username&Password
",2018-10-08 13:00:16,2018-10-08 13:00:16,0.139s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 13:00:16,2018-10-08 13:00:16,0.108s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-08 13:00:16,2018-10-08 13:00:16,0.370s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 13:00:16,2018-10-08 13:00:17,0.424s,PASSED
setText,Chrome 69.0.3497.100,"valid Username&Password
",2018-10-08 13:00:17,2018-10-08 13:00:17,0.138s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 13:00:17,2018-10-08 13:00:17,0.106s,PASSED
click,Chrome 69.0.3497.100,It should display login page,2018-10-08 13:00:17,2018-10-08 13:00:18,1.021s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 13:00:18,2018-10-08 13:00:18,0.415s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Report,2018-10-08 13:00:18,2018-10-08 13:00:19,0.360s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 13:00:19,2018-10-08 13:00:19,0.428s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Printing Assign Report  ,2018-10-08 13:00:19,2018-10-08 13:00:20,0.402s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 13:00:20,2018-10-08 13:00:20,0.427s,PASSED
click,Chrome 69.0.3497.100,"Click on 'reset' option

",2018-10-08 13:00:20,2018-10-08 13:00:20,0.108s,PASSED
takeScreenshot,Chrome 69.0.3497.100,All the filled-in data should get erased when clicked on the reset link,2018-10-08 13:00:20,2018-10-08 13:00:21,0.450s,PASSED
