Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Delivery Report,Firefox 60.0,,2018-10-09 15:20:09,2018-10-09 15:21:32,1m - 23.856s,PASSED
,,,,,,
Test Cases/Logistics/Roles/PRINT_IMM/Delivery Report,Firefox 60.0,,2018-10-09 15:20:09,2018-10-09 15:21:32,1m - 23.415s,PASSED
openBrowser,Firefox 60.0,,2018-10-09 15:20:10,2018-10-09 15:20:14,4.352s,PASSED
navigateToUrl,Firefox 60.0,,2018-10-09 15:20:14,2018-10-09 15:20:15,1.176s,PASSED
setText,Firefox 60.0,,2018-10-09 15:20:15,2018-10-09 15:20:15,0.139s,PASSED
click,Firefox 60.0,,2018-10-09 15:20:15,2018-10-09 15:20:16,0.478s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:20:16,2018-10-09 15:20:16,0.289s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 15:20:16,2018-10-09 15:20:16,0.317s,PASSED
click,Firefox 60.0,,2018-10-09 15:20:16,2018-10-09 15:20:17,0.530s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:20:17,2018-10-09 15:20:17,0.155s,PASSED
setText,Firefox 60.0,Invalid Username&Password,2018-10-09 15:20:17,2018-10-09 15:20:17,0.066s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 15:20:17,2018-10-09 15:20:17,0.043s,PASSED
click,Firefox 60.0,It should display an error message,2018-10-09 15:20:17,2018-10-09 15:20:18,0.446s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:20:18,2018-10-09 15:20:18,0.165s,PASSED
setText,Firefox 60.0,valid Username&Password,2018-10-09 15:20:18,2018-10-09 15:20:18,0.050s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 15:20:18,2018-10-09 15:20:18,0.048s,PASSED
click,Firefox 60.0,"It should display Login Page
",2018-10-09 15:20:18,2018-10-09 15:20:19,0.943s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:20:19,2018-10-09 15:20:19,0.171s,PASSED
click,Firefox 60.0,Click On Delivery Report,2018-10-09 15:20:19,2018-10-09 15:20:19,0.346s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:20:19,2018-10-09 15:20:19,0.137s,PASSED
click,Firefox 60.0,Click on LO Performance By Date    ,2018-10-09 15:20:19,2018-10-09 15:20:20,0.414s,PASSED
setText,Firefox 60.0,,2018-10-09 15:20:20,2018-10-09 15:20:20,0.074s,PASSED
