Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Immigration Report,Chrome 69.0.3497.100,,2018-10-10 11:39:31,2018-10-10 11:40:06,35.195s,PASSED
,,,,,,
Test Cases/Logistics/Roles/PRINT_IMM/Immigration Report,Chrome 69.0.3497.100,,2018-10-10 11:39:31,2018-10-10 11:40:06,34.718s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-10 11:39:31,2018-10-10 11:39:35,4.012s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-10 11:39:35,2018-10-10 11:39:37,1.189s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-10 11:39:37,2018-10-10 11:39:38,1.449s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-10 11:39:38,2018-10-10 11:39:38,0.215s,PASSED
click,Chrome 69.0.3497.100,,2018-10-10 11:39:38,2018-10-10 11:39:39,0.746s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:39,2018-10-10 11:39:40,0.472s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-10 11:39:40,2018-10-10 11:39:40,0.206s,PASSED
click,Chrome 69.0.3497.100,,2018-10-10 11:39:40,2018-10-10 11:39:40,0.396s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:40,2018-10-10 11:39:41,0.417s,PASSED
setText,Chrome 69.0.3497.100,"Invalid Username&Password
",2018-10-10 11:39:41,2018-10-10 11:39:41,0.137s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-10 11:39:41,2018-10-10 11:39:41,0.099s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-10 11:39:41,2018-10-10 11:39:41,0.358s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:41,2018-10-10 11:39:42,0.423s,PASSED
setText,Chrome 69.0.3497.100,"valid Username&Password
",2018-10-10 11:39:42,2018-10-10 11:39:42,0.127s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-10 11:39:42,2018-10-10 11:39:42,0.094s,PASSED
click,Chrome 69.0.3497.100,It should display login page,2018-10-10 11:39:42,2018-10-10 11:39:43,1.039s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:43,2018-10-10 11:39:43,0.457s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Report,2018-10-10 11:39:43,2018-10-10 11:39:44,0.255s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:44,2018-10-10 11:39:44,0.402s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Printing Assign Report  ,2018-10-10 11:39:44,2018-10-10 11:39:44,0.486s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:44,2018-10-10 11:39:45,0.398s,PASSED
click,Chrome 69.0.3497.100,"Click on 'reset' option

",2018-10-10 11:39:45,2018-10-10 11:39:45,0.094s,PASSED
takeScreenshot,Chrome 69.0.3497.100,All the filled-in data should get erased when clicked on the reset link,2018-10-10 11:39:45,2018-10-10 11:39:45,0.384s,PASSED
click,Chrome 69.0.3497.100,without giving any inputs,2018-10-10 11:39:45,2018-10-10 11:39:45,0.119s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:45,2018-10-10 11:39:46,0.432s,PASSED
setText,Chrome 69.0.3497.100,Enter only 'Postcodes' ,2018-10-10 11:39:46,2018-10-10 11:39:46,0.140s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-10 11:39:46,2018-10-10 11:39:46,0.140s,PASSED
click,Chrome 69.0.3497.100,Should display an error message,2018-10-10 11:39:46,2018-10-10 11:39:46,0.057s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:46,2018-10-10 11:39:47,0.393s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-10 11:39:47,2018-10-10 11:39:47,0.160s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-10 11:39:47,2018-10-10 11:39:47,0.100s,PASSED
click,Chrome 69.0.3497.100,,2018-10-10 11:39:47,2018-10-10 11:39:47,0.412s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:47,2018-10-10 11:39:48,0.438s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-10 11:39:48,2018-10-10 11:39:48,0.139s,PASSED
click,Chrome 69.0.3497.100,,2018-10-10 11:39:48,2018-10-10 11:39:48,0.375s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:48,2018-10-10 11:39:49,0.418s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-10 11:39:49,2018-10-10 11:39:49,0.138s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-10 11:39:49,2018-10-10 11:39:49,0.139s,PASSED
click,Chrome 69.0.3497.100,,2018-10-10 11:39:49,2018-10-10 11:39:49,0.330s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:49,2018-10-10 11:39:50,0.409s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-10 11:39:50,2018-10-10 11:39:50,0.133s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-10 11:39:50,2018-10-10 11:39:50,0.111s,PASSED
click,Chrome 69.0.3497.100,,2018-10-10 11:39:50,2018-10-10 11:39:50,0.356s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:50,2018-10-10 11:39:51,0.417s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Report,2018-10-10 11:39:51,2018-10-10 11:39:51,0.382s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Delivery performance Report_FW  ,2018-10-10 11:39:51,2018-10-10 11:39:51,0.278s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:51,2018-10-10 11:39:52,0.421s,PASSED
click,Chrome 69.0.3497.100,"Click on 'reset' option
",2018-10-10 11:39:52,2018-10-10 11:39:52,0.090s,PASSED
takeScreenshot,Chrome 69.0.3497.100,All the filled-in data should get erased when clicked on the reset link,2018-10-10 11:39:52,2018-10-10 11:39:52,0.454s,PASSED
click,Chrome 69.0.3497.100,without giving any inputs,2018-10-10 11:39:52,2018-10-10 11:39:52,0.070s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:39:52,2018-10-10 11:39:53,0.407s,PASSED
setText,Chrome 69.0.3497.100,Enter only 'Postcodes' ,2018-10-10 11:39:53,2018-10-10 11:39:53,0.115s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-10 11:39:53,2018-10-10 11:39:53,0.109s,PASSED
click,Chrome 69.0.3497.100,Should display an error message,2018-10-10 11:39:53,2018-10-10 11:39:53,0.057s,PASSED
