Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Performance Report,Firefox 60.0,,2018-10-09 15:02:34,2018-10-09 15:05:28,2m - 53.572s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO_ADMIN/Performance Report,Firefox 60.0,,2018-10-09 15:02:35,2018-10-09 15:05:28,2m - 53.160s,PASSED
openBrowser,Firefox 60.0,,2018-10-09 15:02:35,2018-10-09 15:02:39,4.255s,PASSED
maximizeWindow,Firefox 60.0,,2018-10-09 15:02:39,2018-10-09 15:02:43,3.609s,PASSED
navigateToUrl,Firefox 60.0,,2018-10-09 15:02:43,2018-10-09 15:02:44,1.127s,PASSED
setText,Firefox 60.0,,2018-10-09 15:02:44,2018-10-09 15:02:44,0.150s,PASSED
click,Firefox 60.0,,2018-10-09 15:02:44,2018-10-09 15:02:45,0.510s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:02:45,2018-10-09 15:02:45,0.224s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 15:02:45,2018-10-09 15:02:45,0.186s,PASSED
click,Firefox 60.0,,2018-10-09 15:02:45,2018-10-09 15:02:46,0.423s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:02:46,2018-10-09 15:02:46,0.147s,PASSED
setText,Firefox 60.0,Invalid Username&Password,2018-10-09 15:02:46,2018-10-09 15:02:46,0.057s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 15:02:46,2018-10-09 15:02:46,0.105s,PASSED
click,Firefox 60.0,It should display an error message,2018-10-09 15:02:46,2018-10-09 15:02:46,0.457s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:02:46,2018-10-09 15:02:47,0.165s,PASSED
setText,Firefox 60.0,valid Username&Password,2018-10-09 15:02:47,2018-10-09 15:02:47,0.061s,PASSED
setEncryptedText,Firefox 60.0,,2018-10-09 15:02:47,2018-10-09 15:02:47,0.055s,PASSED
click,Firefox 60.0,It should display  Login Page,2018-10-09 15:02:47,2018-10-09 15:02:47,0.872s,PASSED
