Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Download Apk File,Chrome 69.0.3497.100,,2018-10-03 15:43:27,2018-10-03 15:43:38,11.598s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO/Download Apk File,Chrome 69.0.3497.100,,2018-10-03 15:43:27,2018-10-03 15:43:38,11.075s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-03 15:43:28,2018-10-03 15:43:32,4.054s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-03 15:43:32,2018-10-03 15:43:33,1.283s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-03 15:43:33,2018-10-03 15:43:34,1.291s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-03 15:43:34,2018-10-03 15:43:35,0.382s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-03 15:43:35,2018-10-03 15:43:35,0.249s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:43:35,2018-10-03 15:43:36,1.542s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:43:36,2018-10-03 15:43:37,0.361s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-03 15:43:37,2018-10-03 15:43:37,0.467s,PASSED
click,Chrome 69.0.3497.100,,2018-10-03 15:43:37,2018-10-03 15:43:37,0.333s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-03 15:43:37,2018-10-03 15:43:38,0.665s,PASSED
