Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Record,Chrome 69.0.3497.100,,2018-10-19 15:22:57,2018-10-19 15:24:11,1m - 14.444s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSOADMIN_PrintIMM/Verify Record,Chrome 69.0.3497.100,,2018-10-19 15:22:57,2018-10-19 15:24:11,1m - 13.863s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 15:22:58,2018-10-19 15:23:02,4.090s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 15:23:02,2018-10-19 15:23:03,1.196s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 15:23:03,2018-10-19 15:23:07,3.692s,PASSED
setText,Chrome 69.0.3497.100,Click On Username,2018-10-19 15:23:07,2018-10-19 15:23:07,0.300s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:07,2018-10-19 15:23:08,0.619s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:08,2018-10-19 15:23:08,0.437s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Click On Password,2018-10-19 15:23:08,2018-10-19 15:23:08,0.286s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:08,2018-10-19 15:23:09,0.351s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:09,2018-10-19 15:23:09,0.402s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-19 15:23:09,2018-10-19 15:23:09,0.161s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 15:23:09,2018-10-19 15:23:09,0.114s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-19 15:23:09,2018-10-19 15:23:10,0.407s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:10,2018-10-19 15:23:10,0.394s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password,2018-10-19 15:23:10,2018-10-19 15:23:10,0.134s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 15:23:10,2018-10-19 15:23:10,0.119s,PASSED
click,Chrome 69.0.3497.100,It should display Login Page,2018-10-19 15:23:10,2018-10-19 15:23:11,0.961s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:11,2018-10-19 15:23:12,0.425s,PASSED
click,Chrome 69.0.3497.100,Click on Verify Records,2018-10-19 15:23:12,2018-10-19 15:23:12,0.391s,PASSED
takeScreenshot,Chrome 69.0.3497.100,Verify Records page should be displayed,2018-10-19 15:23:12,2018-10-19 15:23:13,0.440s,PASSED
click,Chrome 69.0.3497.100,without giving any inputs,2018-10-19 15:23:13,2018-10-19 15:23:13,0.101s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:13,2018-10-19 15:23:13,0.419s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:13,2018-10-19 15:23:13,0.358s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 15:23:13,2018-10-19 15:23:14,0.183s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 15:23:14,2018-10-19 15:23:14,0.165s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:14,2018-10-19 15:23:14,0.245s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:14,2018-10-19 15:23:15,1.310s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:15,2018-10-19 15:23:16,0.468s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:16,2018-10-19 15:23:17,0.927s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:17,2018-10-19 15:23:17,0.442s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:17,2018-10-19 15:23:18,0.374s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:18,2018-10-19 15:23:19,1.022s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:19,2018-10-19 15:23:19,0.448s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:19,2018-10-19 15:23:19,0.384s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:19,2018-10-19 15:23:20,0.931s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:20,2018-10-19 15:23:21,0.477s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:21,2018-10-19 15:23:21,0.413s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:21,2018-10-19 15:23:22,0.970s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:22,2018-10-19 15:23:23,0.477s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:23,2018-10-19 15:23:23,0.415s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:23,2018-10-19 15:23:24,0.675s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:24,2018-10-19 15:23:24,0.523s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:24,2018-10-19 15:23:25,0.392s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:25,2018-10-19 15:23:26,0.884s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:26,2018-10-19 15:23:26,0.473s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:26,2018-10-19 15:23:26,0.417s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:26,2018-10-19 15:23:27,0.906s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:27,2018-10-19 15:23:28,0.441s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:28,2018-10-19 15:23:28,0.383s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:28,2018-10-19 15:23:29,0.955s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:29,2018-10-19 15:23:30,0.414s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:30,2018-10-19 15:23:30,0.353s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:30,2018-10-19 15:23:31,0.988s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 15:23:31,2018-10-19 15:23:31,0.477s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 15:23:31,2018-10-19 15:23:32,0.452s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 15:23:32,2018-10-19 15:23:33,0.969s,PASSED
