Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Immigration Report,Chrome 69.0.3497.100,,2018-10-19 16:36:34,2018-10-19 16:37:12,37.814s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO/Immigration Report,Chrome 69.0.3497.100,,2018-10-19 16:36:34,2018-10-19 16:37:12,37.377s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 16:36:35,2018-10-19 16:36:39,4.049s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 16:36:39,2018-10-19 16:36:40,1.154s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 16:36:40,2018-10-19 16:36:41,0.917s,PASSED
setText,Chrome 69.0.3497.100,Click On User Name,2018-10-19 16:36:41,2018-10-19 16:36:42,0.323s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:36:42,2018-10-19 16:36:42,0.503s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:36:42,2018-10-19 16:36:43,0.442s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Click On Password,2018-10-19 16:36:43,2018-10-19 16:36:43,0.251s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:36:43,2018-10-19 16:36:43,0.354s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:36:43,2018-10-19 16:36:44,0.410s,PASSED
setText,Chrome 69.0.3497.100,"Invalid Username&Password
",2018-10-19 16:36:44,2018-10-19 16:36:44,0.181s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:36:44,2018-10-19 16:36:44,0.110s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-19 16:36:44,2018-10-19 16:36:44,0.344s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:36:44,2018-10-19 16:36:45,0.402s,PASSED
setText,Chrome 69.0.3497.100,"valid Username&Password
",2018-10-19 16:36:45,2018-10-19 16:36:45,0.144s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:36:45,2018-10-19 16:36:45,0.101s,PASSED
click,Chrome 69.0.3497.100,It should display login page,2018-10-19 16:36:45,2018-10-19 16:36:46,1.022s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:36:46,2018-10-19 16:36:46,0.421s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Report,2018-10-19 16:36:46,2018-10-19 16:36:47,0.569s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:36:47,2018-10-19 16:36:47,0.413s,PASSED
click,Chrome 69.0.3497.100,Click on Immigration Printing Assign Report  ,2018-10-19 16:36:47,2018-10-19 16:36:48,0.976s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:36:48,2018-10-19 16:36:49,0.410s,PASSED
click,Chrome 69.0.3497.100,"Click on 'reset' option

",2018-10-19 16:36:49,2018-10-19 16:36:49,0.112s,PASSED
takeScreenshot,Chrome 69.0.3497.100,All the filled-in data should get erased when clicked on the reset link,2018-10-19 16:36:49,2018-10-19 16:36:49,0.407s,PASSED
click,Chrome 69.0.3497.100,without giving any inputs,2018-10-19 16:36:49,2018-10-19 16:36:49,0.098s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:36:49,2018-10-19 16:36:50,0.406s,PASSED
setText,Chrome 69.0.3497.100,Enter only 'Postcodes' ,2018-10-19 16:36:50,2018-10-19 16:36:50,0.145s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:36:50,2018-10-19 16:36:50,0.137s,PASSED
click,Chrome 69.0.3497.100,Should display an error message,2018-10-19 16:36:50,2018-10-19 16:36:50,0.053s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:36:50,2018-10-19 16:36:50,0.463s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:36:50,2018-10-19 16:36:51,0.172s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:36:51,2018-10-19 16:36:51,0.102s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:36:51,2018-10-19 16:36:51,0.513s,PASSED
