Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
User MGMT,Chrome 69.0.3497.100,,2018-10-19 16:05:54,2018-10-19 16:06:10,16.032s,PASSED
,,,,,,
Test Cases/Logistics/Roles/PRINT_IMM/User MGMT,Chrome 69.0.3497.100,,2018-10-19 16:05:55,2018-10-19 16:06:10,15.374s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 16:05:55,2018-10-19 16:06:00,4.190s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 16:06:00,2018-10-19 16:06:01,1.209s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 16:06:01,2018-10-19 16:06:02,1.438s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 16:06:02,2018-10-19 16:06:03,0.240s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:06:03,2018-10-19 16:06:03,0.472s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:06:03,2018-10-19 16:06:03,0.456s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:06:03,2018-10-19 16:06:04,0.260s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:06:04,2018-10-19 16:06:04,0.401s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:06:04,2018-10-19 16:06:04,0.390s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-19 16:06:05,2018-10-19 16:06:05,0.160s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:06:05,2018-10-19 16:06:05,0.125s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-19 16:06:05,2018-10-19 16:06:05,0.360s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:06:05,2018-10-19 16:06:06,0.391s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password,2018-10-19 16:06:06,2018-10-19 16:06:06,0.163s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:06:06,2018-10-19 16:06:06,0.115s,PASSED
click,Chrome 69.0.3497.100,It should display Login Page,2018-10-19 16:06:06,2018-10-19 16:06:07,1.212s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:06:07,2018-10-19 16:06:07,0.458s,PASSED
click,Chrome 69.0.3497.100,Click on User MGMT,2018-10-19 16:06:07,2018-10-19 16:06:08,0.244s,PASSED
takeScreenshot,Chrome 69.0.3497.100,Should display an error message 'Invalid Access',2018-10-19 16:06:08,2018-10-19 16:06:08,0.356s,PASSED
click,Chrome 69.0.3497.100,Click On BACK,2018-10-19 16:06:08,2018-10-19 16:06:08,0.369s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:06:08,2018-10-19 16:06:09,0.447s,PASSED
click,Chrome 69.0.3497.100,Clik On Logout,2018-10-19 16:06:09,2018-10-19 16:06:09,0.352s,PASSED
takeScreenshot,Chrome 69.0.3497.100,User should be logged out successfully,2018-10-19 16:06:09,2018-10-19 16:06:10,0.427s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-19 16:06:10,2018-10-19 16:06:10,0.687s,PASSED
