Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Ticket,Chrome 69.0.3497.100,,2018-10-10 11:02:12,2018-10-10 11:02:57,45.153s,PASSED
,,,,,,
Test Cases/Logistics/Roles/PRINT_IMM/Ticket,Chrome 69.0.3497.100,,2018-10-10 11:02:13,2018-10-10 11:02:57,44.634s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-10 11:02:13,2018-10-10 11:02:18,4.368s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-10 11:02:18,2018-10-10 11:02:19,1.173s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-10 11:02:19,2018-10-10 11:02:23,4.697s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username & Password,2018-10-10 11:02:23,2018-10-10 11:02:24,0.416s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-10 11:02:24,2018-10-10 11:02:24,0.243s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-10 11:02:24,2018-10-10 11:02:25,0.454s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:02:25,2018-10-10 11:02:25,0.438s,PASSED
setText,Chrome 69.0.3497.100,valid Username & Password,2018-10-10 11:02:25,2018-10-10 11:02:25,0.155s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-10 11:02:25,2018-10-10 11:02:25,0.126s,PASSED
click,Chrome 69.0.3497.100,It should display Login Page,2018-10-10 11:02:25,2018-10-10 11:02:27,2.124s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-10 11:02:27,2018-10-10 11:02:28,0.432s,PASSED
click,Chrome 69.0.3497.100,,2018-10-10 11:02:28,2018-10-10 11:02:29,1.068s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-10 11:02:29,2018-10-10 11:02:30,0.832s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-10 11:02:30,2018-10-10 11:02:30,0.310s,PASSED
click,Chrome 69.0.3497.100,,2018-10-10 11:02:30,2018-10-10 11:02:32,1.484s,PASSED
