Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Delivery Report,Chrome 69.0.3497.100,,2018-10-08 18:06:06,2018-10-08 18:07:24,1m - 18.317s,PASSED
,,,,,,
Test Cases/Logistics/Roles/CSO_ADMIN/Delivery Report,Chrome 69.0.3497.100,,2018-10-08 18:06:06,2018-10-08 18:07:24,1m - 17.776s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-08 18:06:07,2018-10-08 18:06:11,4.073s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-08 18:06:11,2018-10-08 18:06:12,1.188s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-08 18:06:12,2018-10-08 18:06:13,0.994s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 18:06:13,2018-10-08 18:06:14,0.218s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 18:06:14,2018-10-08 18:06:14,0.473s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 18:06:14,2018-10-08 18:06:14,0.471s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 18:06:14,2018-10-08 18:06:15,0.249s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 18:06:15,2018-10-08 18:06:15,0.304s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 18:06:15,2018-10-08 18:06:15,0.383s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-08 18:06:15,2018-10-08 18:06:16,0.164s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 18:06:16,2018-10-08 18:06:16,0.097s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-08 18:06:16,2018-10-08 18:06:16,0.369s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 18:06:16,2018-10-08 18:06:16,0.420s,PASSED
setText,Chrome 69.0.3497.100,valid Username&Password,2018-10-08 18:06:16,2018-10-08 18:06:17,0.137s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-08 18:06:17,2018-10-08 18:06:17,0.090s,PASSED
click,Chrome 69.0.3497.100,"It should display Login Page
",2018-10-08 18:06:17,2018-10-08 18:06:18,1.183s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 18:06:18,2018-10-08 18:06:18,0.450s,PASSED
click,Chrome 69.0.3497.100,Click On Delivery Report,2018-10-08 18:06:18,2018-10-08 18:06:19,0.340s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-08 18:06:19,2018-10-08 18:06:19,0.400s,PASSED
