Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Performance Report,Chrome 69.0.3497.100,,2018-10-19 16:00:33,2018-10-19 16:03:36,3m - 3.650s,PASSED
,,,,,,
Test Cases/Logistics/Roles/PRINT_IMM/Performance Report,Chrome 69.0.3497.100,,2018-10-19 16:00:33,2018-10-19 16:03:36,3m - 3.004s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 16:00:34,2018-10-19 16:00:38,4.174s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 16:00:38,2018-10-19 16:00:39,1.196s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 16:00:39,2018-10-19 16:00:44,4.342s,PASSED
setText,Chrome 69.0.3497.100,Click On Username,2018-10-19 16:00:44,2018-10-19 16:00:44,0.296s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:00:44,2018-10-19 16:00:45,1.309s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:00:45,2018-10-19 16:00:46,0.461s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Click On Password,2018-10-19 16:00:46,2018-10-19 16:00:46,0.265s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 16:00:46,2018-10-19 16:00:47,0.860s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:00:47,2018-10-19 16:00:47,0.396s,PASSED
setText,Chrome 69.0.3497.100,Invalid Username&Password,2018-10-19 16:00:47,2018-10-19 16:00:47,0.160s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 16:00:47,2018-10-19 16:00:48,0.134s,PASSED
click,Chrome 69.0.3497.100,It should display an error message,2018-10-19 16:00:48,2018-10-19 16:00:48,0.847s,PASSED
takeScreenshot,Chrome 69.0.3497.100,,2018-10-19 16:00:48,2018-10-19 16:00:49,0.375s,PASSED
